userId,bookId,reading_date
0,6435253-canticle,2022-03-05
0,20983366-wayfarer,2019-04-20
0,1658694.Silver_Stirrups,2020-03-22
0,393145.The_Riddle,2015-07-03
0,153191.Doctor_Who,2018-10-24
0,911868.Arundel,2020-02-12
0,9760071-the-shadow-of-death,2017-04-22
0,6057435-master-of-craving,2019-12-13
0,7743175-a-memory-of-light,2015-11-13
1,34510.Moving_Pictures,2023-11-26
1,293499.Apocalypse_Memories,2020-12-19
1,15711341-written-in-red,2024-10-19
1,13055971-pies-and-prejudice,2017-01-25
1,30336.Shattered_Mirror,2022-06-18
1,5287473-hex-hall,2019-09-15
1,17452526-shattered-promises,2014-11-12
1,207365.Claimed_by_Shadow,2021-07-09
1,91249.Ramona_Forever,2017-10-08
1,263145.Vampire_Knight_Vol_1,2016-04-26
1,6871617-this-side-of-the-grave,2023-03-28
1,82397.Richard_II,2015-09-18
1,33257757-iron-gold,2015-07-22
1,51974571-the-sinner,2024-07-14
1,99297.Mr_Darcy_s_Diary,2024-01-14
1,114148.Considering_Kate,2023-03-09
1,7907.Heaven_to_Betsy,2021-01-14
1,99111.The_World_of_Winnie_the_Pooh,2023-12-06
1,23272028-a-study-in-charlotte,2021-07-19
1,11490059-when-fate-dictates,2015-01-31
1,258468.The_Strange_Power,2019-01-22
1,6000096-immortal-danger,2024-07-08
1,263550.13_Bullets,2021-10-29
1,69625.Early_Autumn,2023-06-04
1,140098.Many_Bloody_Returns,2022-08-31
1,9872091-infinity,2016-08-10
1,13436382-taking-the-cake,2018-01-14
1,1117732.The_Hugo_Winners_Vol_1_and_2_1955_1970,2019-08-04
1,3788.Thursday_s_Child,2024-07-18
1,186190.Forrest_Gump,2018-06-05
1,8074967-archangel-s-blade,2024-06-11
1,9643425-the-morganville-vampires-volume-4,2021-06-15
1,7312149-the-emigrants,2020-03-05
1,1928873.Midnight_Rising,2023-11-17
1,1285704.The_Vampire_Queen_s_Servant,2022-01-04
1,201345.Martin_the_Warrior,2024-01-05
1,825081.Lilly_s_Purple_Plastic_Purse,2023-12-07
1,9380186-darkness-unbound,2014-11-29
1,210486.The_Homecoming,2018-02-13
1,574100.Marcia_Schuyler,2018-09-23
1,7352840-city-of-ghosts,2022-03-03
1,16303287-the-bane-chronicles,2015-11-27
1,92717.The_Darkangel,2023-07-21
1,3140.The_Bridge_on_the_Drina,2016-01-09
1,263176.I_m_the_Vampire_That_s_Why,2023-01-02
1,82472.MASH,2024-07-15
1,100365.The_Mote_in_God_s_Eye,2022-11-17
1,79547.Moominvalley_in_November,2024-08-10
1,843846.Heart_of_the_Wilderness,2021-10-20
1,76952.The_Mark_on_the_Door,2015-06-04
1,870821.Outcast,2023-07-25
1,18032.Jeeves_and_the_Tie_That_Binds,2019-09-21
1,7818881-twelfth-grade-kills,2022-06-12
1,164542.My_Friend_Flicka,2024-01-08
1,667234.The_Cat_in_the_Hat_Comes_Back,2017-04-12
1,14759655-dark-light-of-mine,2023-03-31
1,3430774-nora,2017-07-18
1,158446.Captain_Blood,2019-01-03
1,7911.Five_Little_Peppers_and_How_They_Grew,2023-07-09
1,9862342-very-good-jeeves,2024-04-27
1,17566943-bloodshifted,2022-12-30
1,7343947-kisses-from-hell,2020-02-14
1,6398011-one-scream-away,2023-06-19
1,635270.The_Planet_Pirates,2018-03-27
1,30628.Space_Trilogy,2020-09-25
1,785003.The_Glorious_Cause,2015-02-21
1,186103.Peeps,2020-03-19
1,4902793-sookie-stackhouse-7-copy-boxed-set,2024-04-20
1,107029.The_Batman_Chronicles_Vol_1,2019-02-08
1,443103.Moominland_Midwinter,2021-08-17
1,3764.From_Russia_With_Love,2023-11-22
1,3173125-beat-the-reaper,2023-11-18
1,3475161-turn-coat,2024-06-28
1,43884993-the-19th-christmas,2022-10-22
1,95609.Unashamed,2024-04-08
1,77390.Anne_of_Avonlea,2024-10-31
1,850223.Bosnian_Chronicle,2023-04-27
1,36159.Black_Sun_Rising,2018-08-19
1,6503154-born-to-bite,2019-10-16
1,12444.Maia,2021-12-20
1,8966.Allies_of_the_Night,2020-01-22
1,6441528-empire-of-night,2021-10-03
1,6590600-bone-magic,2016-09-15
1,18134894-tears-of-tess,2014-12-21
1,77163.Stones_from_the_River,2018-01-30
1,10957730-piper-s-fury,2019-04-02
1,676924.Betrayed,2019-09-05
1,8951.The_Lake_of_Souls,2017-04-19
1,6146985-the-shadow-of-the-bear,2020-02-05
1,46285.Cat_and_Mouse,2022-07-01
1,168668.Catch_22,2015-01-30
1,8109141-a-beautiful-evil,2019-04-23
1,56077.Sweet_Thursday,2023-06-27
1,826585.If_You_Give_a_Pig_a_Pancake,2023-05-04
1,60937.The_Temple_of_My_Familiar,2017-01-07
1,233330.A_Solitary_Blue,2015-08-23
1,12971664-no-safety-in-numbers,2019-03-26
1,23244.Carpe_Demon,2020-11-30
1,855903.The_Bird_in_the_Tree,2020-08-06
1,7470248-the-stainless-steel-rat-returns,2022-11-04
1,6441528-empire-of-night,2019-09-21
1,16331.Murder_at_the_Vicarage,2023-08-28
1,227152.Wifey,2020-01-02
1,62772.I_Am_a_Cat,2017-11-10
1,214261.Bitch,2023-01-11
1,30246.Blue_Moon,2021-08-21
1,8709526-the-indigo-spell,2015-07-08
1,8101162-masters-slayers,2017-05-31
1,125956.Black,2016-01-07
1,9461872-sisterhood-everlasting,2016-08-07
1,164726.Vampire_Blood_Trilogy,2018-05-07
1,13143456-crow-s-revenge,2019-08-22
1,293974.Witchlight,2015-04-25
1,10399862-darkness-rising,2017-04-27
1,761154.The_Reality_Dysfunction_1,2015-12-16
1,99383.Blood_Rites,2018-03-30
1,15435.Dragon_on_a_Pedestal,2015-12-12
1,6547187-first-drop-of-crimson,2020-11-24
1,70032.Ten_Years_Later,2018-03-14
1,2974889-dungeons-of-kuba,2024-01-11
1,12988092-temptation,2015-11-20
1,43070.The_Essential_Calvin_and_Hobbes,2019-07-13
1,16130371-carniepunk,2016-06-12
1,690926.The_Twilight_Collection,2020-04-05
1,91440.Love_Medicine,2015-03-03
1,99742.The_Wild_Ass_s_Skin,2024-01-09
1,6365569-heaven-to-betsy-betsy-in-spite-of-herself,2022-10-19
1,17436867-a-basket-of-trouble,2019-10-16
1,40483.Story_of_O,2023-09-07
1,99383.Blood_Rites,2022-01-27
1,7786474-bitten,2017-03-01
1,16172256-blood-prophecy,2019-08-22
1,780878.If_Angels_Burn,2022-10-08
1,882944.Omega_the_Unknown_Classic,2017-05-24
1,17165932-independent-study,2022-03-06
1,29022.The_Twelve_Caesars,2024-03-17
1,7884898-intrigues,2020-05-31
1,7171882-crusade,2020-12-17
1,16322.The_A_B_C_Murders,2018-01-25
1,139820.The_Debt_of_Tears,2016-02-16
1,70401.On_the_Road,2020-10-29
1,60935.Possessing_the_Secret_of_Joy,2016-10-19
1,3636515-the-eye-of-the-moon,2021-03-29
1,54479.Around_the_World_in_Eighty_Days,2020-10-27
1,23604335-moonlight-on-nightingale-way,2022-02-21
1,6611024-firespell,2022-11-17
1,22293224-mateguas-island,2023-08-17
1,80674.Superfudge,2021-02-21
1,127757.Uncle,2017-01-14
1,7332.The_Silmarillion,2019-09-03
1,809653.Sport,2017-01-05
1,9526658-black-dawn,2023-10-26
1,6525985-if-he-s-sinful,2019-08-27
1,186103.Peeps,2024-09-01
1,18796.In_Search_of_Lost_Time,2021-04-19
1,11746102-biting-cold,2018-07-24
1,40395.A_Princess_of_Mars,2022-08-08
1,6070065-jonas,2017-10-14
1,4071860-ecstasy,2020-08-04
1,68041.The_Earthsea_Quartet,2022-06-07
1,226709.Petals_on_the_Wind,2021-05-30
1,18032.Jeeves_and_the_Tie_That_Binds,2018-05-29
1,32929.Goodnight_Moon,2018-09-25
1,369042.The_Vicomte_de_Bragelonne,2018-08-12
1,6545740-the-vampire-and-the-virgin,2017-03-08
1,3975774-evermore,2023-09-09
1,527756.The_Man_Without_Qualities,2022-05-21
1,256683.City_of_Bones,2020-06-13
1,7242757-crave,2017-03-30
1,6533996-excalibur-visionaries,2022-06-30
1,9252036-the-penderwicks-at-point-mouette,2015-07-08
1,1000751.Pollyanna,2014-11-09
1,25986688-children-shouldn-t-play-with-dead-things,2023-12-10
1,54589.The_Complete_Peanuts_Vol_5,2022-03-31
1,11468029-destined,2019-05-03
1,749620.Garry_Kasparov_on_My_Great_Predecessors_Part_2,2020-09-07
1,6236733-sayonara-zetsubou-sensei,2016-10-07
1,199929.Holidays_Are_Hell,2016-07-11
1,14759655-dark-light-of-mine,2015-04-12
1,2112904.Passage,2023-04-04
1,10430194-night-reigns,2024-01-03
1,110494.Living_Dead_in_Dallas,2020-06-26
1,6339619-bite-marks,2024-09-05
1,17683.Dead_Beat,2017-09-18
1,54825.Horseman_Pass_By,2023-01-23
1,310258.The_Snowy_Day,2020-05-08
1,411460.Missing_Persons,2015-09-18
1,33139533-crossing-the-line,2016-01-26
1,16312.One_Two_Buckle_My_Shoe,2017-06-09
1,84049.D_sir_e,2022-06-19
1,17829722-dread-nemesis-of-mine,2021-03-11
1,19265116-deathblow,2023-10-28
1,104262.Consuelo,2016-07-17
1,5489684-vampire-kisses,2021-02-25
1,2369498.Night_Child,2018-07-30
1,9849568-the-human-obsession,2024-10-25
1,526869.Peyton_Place,2020-11-01
1,6619499-afterlife,2016-07-07
1,205057.Secret_Society_Girl,2024-02-01
1,1211904.Leven_Thumps_and_the_Eyes_of_the_Want,2023-07-13
2,125544.The_Scarecrow_Walks_at_Midnight,2016-03-26
2,20417843-pocket-apocalypse,2018-11-08
2,31841813-dove-alight,2023-03-06
2,13324841-son,2015-10-25
2,21445.The_5th_Horseman,2019-10-18
2,12160824-in-the-lion-s-mouth,2018-10-12
2,23754.Preludes_Nocturnes,2021-08-16
2,5931169-santa-olivia,2024-09-28
2,176494.Deep_Wizardry,2017-05-31
2,71866.While_I_Live,2022-04-05
2,478628.Through_Violet_Eyes,2021-02-24
2,82765.The_Book_of_Lies,2018-03-13
2,6148028-catching-fire,2018-05-16
2,7971.The_Call_of_Earth,2020-06-16
2,61957.Decision_at_Doona,2021-08-18
2,1871379.Into_the_Shadows,2016-05-11
2,6484568-the-covenant-of-genesis,2017-05-15
2,1197129.The_Pride_of_Chanur,2016-03-18
2,20726481-trillium,2017-03-22
2,537148.The_Gap_Into_Ruin,2017-07-12
2,6606855-deadman-wonderland-vol-1,2022-09-27
2,116254.Mind_of_My_Mind,2015-02-20
2,10859509-altered,2020-06-29
2,43915.Magician,2016-08-26
2,7094569-feed,2020-02-22
2,47620.Grim_Tuesday,2019-06-10
2,7557548-men-at-arms,2015-07-10
2,17899696-the-edge-of-always,2024-04-12
2,15424.And_Eternity,2017-06-22
2,7992995-eona,2021-09-15
2,60510.Poison_Study,2017-03-08
2,57045.Downbelow_Station,2019-06-09
2,36159.Black_Sun_Rising,2016-06-26
2,10084830-please-don-t-stop-the-music,2023-02-27
2,116295.Guards_Guards_,2021-07-24
2,22855494-first-debt,2022-08-26
2,21996359-flunked,2015-08-29
2,92762.Harpist_in_the_Wind,2018-08-08
2,768889.A_Storm_of_Swords,2016-04-14
2,29864658-cell-7,2021-09-01
2,11524833-assassin-s-creed,2024-10-25
2,6251471-shattered-peace,2019-07-10
2,7983832-khan,2016-09-24
2,1249377.The_X_Files,2020-05-04
2,43885.The_Sword_of_Truth_Boxed_Set_II,2015-02-24
2,239065.The_Descent,2019-05-22
2,48484.Blindsight,2020-05-17
2,13455112-origin,2023-12-15
2,17304052-coralina,2018-09-10
2,1117732.The_Hugo_Winners_Vol_1_and_2_1955_1970,2023-04-11
2,18077816-the-high-druid-s-blade,2022-08-26
2,6045577-future-lovers-vol-2,2020-06-15
2,77565.The_Fall_of_Hyperion,2017-01-30
2,85391.Rabbit_Is_Rich,2020-09-21
2,96979.Man_from_Mundania,2024-02-28
2,7779059-side-jobs,2022-10-16
2,20579287-the-queen-of-zombie-hearts,2024-03-26
2,817418.Once_upon_a_Summer,2016-10-28
2,17084242-the-clockwork-scarab,2017-05-08
2,17488.Five_on_a_Treasure_Island,2022-05-17
2,582876.The_Brothers_War,2019-04-15
2,13574.Tsubasa,2015-07-12
2,702573.Claiming_the_Highlander,2017-12-28
2,359819.The_Defenders_of_the_Dead,2020-02-14
2,18077816-the-high-druid-s-blade,2020-05-02
2,23754884-the-green-ember,2020-06-01
2,378366.Intervention,2023-04-19
2,20758104-the-knife-of-never-letting-go,2018-03-21
2,30038977-nowhere-near-you,2023-06-06
2,14461892-the-case-of-the-displaced-detective,2020-10-26
2,239546.K_PAX_The_Trilogy,2015-06-19
2,3004101-heart-of-gold,2024-01-11
2,6449596-wolfbreed,2024-03-12
2,12043771-this-is-not-a-test,2021-02-07
2,28448287-replica,2017-11-29
2,678269.Doctor_Who,2017-12-16
2,149070.The_Sentinel,2015-03-04
2,263623.Stepping_on_the_Cracks,2018-10-15
2,16788.Fragile_Things,2022-01-20
2,15430.Roc_and_a_Hard_Place,2015-09-06
2,9776876-time-s-edge,2020-02-04
2,579563.The_Truth,2022-02-16
2,9962040-in-bed-with-a-highlander,2022-03-05
2,22475781-the-unleashing,2016-10-10
2,17999135-exposure,2018-01-12
2,5557651-the-hunt-for-dark-infinity,2023-07-23
2,2277444.The_Last_Oracle,2021-08-20
2,1170158.The_Earthsea_Trilogy,2019-09-17
2,218453.The_Gripping_Hand,2016-01-28
2,12847364-fever,2023-11-30
2,7741856-seers-of-light,2015-07-10
2,12007.Use_of_Weapons,2015-01-31
2,72114.Astro_City_Vol_4,2015-03-24
2,6777894-the-valtieri-marriage-deal,2016-11-11
2,6633007-solitary,2022-05-23
2,23093367-saga-vol-4,2024-03-26
2,16325.Partners_in_Crime,2020-07-21
2,18775257-pulse,2019-11-05
2,64818.Reflex,2016-10-16
2,50799.The_Princess,2019-01-05
2,89187.Revelation_Space,2021-03-03
2,112517.Rama_Revealed,2018-07-05
2,23724.Nausica_of_the_Valley_of_the_Wind_Vol_7,2015-11-20
2,210250.Foundling,2020-12-14
2,51428.Rebel_Angels,2024-07-13
2,45255.The_Reality_Dysfunction_Part_2,2016-01-18
2,10182392-fullmetal-alchemist-3-in-1-edition-vol-1,2024-08-09
2,24035668-stars-of-fortune,2015-10-10
2,63818.Manifold,2015-10-03
2,34102633-crazy-house,2019-05-10
2,127439.The_Angels_Trilogy,2023-06-20
2,119013.Stealing_Some_Time,2018-11-14
2,337048.The_Engines_of_God,2016-03-29
2,28374062-the-kept-woman,2017-01-28
2,2536134.Gone,2021-02-28
2,131628.The_War_of_the_Prophets,2019-09-16
2,74821.Day_by_Day_Armageddon,2023-01-14
2,7669259-everfound,2021-09-14
2,6917483-the-sacred-vault,2018-10-24
2,65093.Dragon_s_Breath,2020-09-25
2,989097.Discworld_Companion,2019-12-11
2,7238737-being-jamie-baker,2015-12-29
2,25734248-the-widow,2020-06-29
2,30185489-kernstaub,2017-09-06
2,9780117-the-hidden-coronet,2023-01-14
2,10084.River_of_Blue_Fire,2024-09-21
2,216213.The_Rising,2019-05-07
2,3257136-dewey,2024-03-29
2,16536.The_Fabulous_Riverboat,2024-07-19
2,9776876-time-s-edge,2016-09-30
2,94062.Rainbow_Road,2017-02-15
2,107105.Batman,2018-12-19
2,76660.With_a_Tangled_Skein,2018-12-17
2,443765.Conan_of_Cimmeria,2015-11-15
2,15430.Roc_and_a_Hard_Place,2021-09-21
2,382329.Across_the_Sea_of_Suns,2020-12-27
2,24727081-francine-poulet-meets-the-ghost-raccoon,2022-06-23
2,22926485-sustained,2017-07-18
2,27863883-a-shade-of-dragon,2016-06-10
2,26074181-the-crown,2015-11-03
2,15954541-the-scourge-of-muirwood,2021-06-02
2,228992.White_Gold_Wielder,2016-08-30
2,61926.All_the_Weyrs_of_Pern,2021-07-23
2,34857300-the-revelations-of-august-barton,2021-07-05
2,732141.Nausica_of_the_Valley_of_Wind,2017-08-22
2,42909.All_Things_Wise_and_Wonderful,2017-04-26
2,1134023.Faerie_Wars,2016-08-13
2,545382.The_Grub_And_Stakers_Pinch_a_Poke,2019-02-14
2,1307.Fire_Sea,2023-03-15
2,21793182-starflight,2022-04-04
2,17936925-breakable,2022-09-22
2,5451.Sisterhood_of_the_Traveling_Pants_Second_Summer_of_the_Sisterhood_Girls_in_Pants,2024-09-16
2,66695.Sojourn,2018-03-25
2,295184.The_Wind_on_Fire_Trilogy,2024-01-06
2,17452526-shattered-promises,2021-11-17
2,537116.The_King_s_Justice,2020-10-09
2,8068272-intwine,2023-03-26
2,137997.Alosha,2024-08-09
2,827902.Ratha_s_Creature,2016-06-28
2,205057.Secret_Society_Girl,2019-09-29
2,64725.A_World_Out_of_Time,2021-10-31
2,17409163-the-hangman-s-replacement,2021-04-24
2,704609.The_Bar_Code_Rebellion,2016-09-09
2,34386617-the-night-masquerade,2015-07-04
2,77507.Red_Mars,2018-07-28
2,11806716-blackout,2023-02-04
2,11797636-know-no-fear,2023-04-15
2,73051.Better_than_Life,2021-01-14
2,5805.V_for_Vendetta,2017-04-24
2,2729221-mass-effect,2022-06-07
2,93802.A_Death_in_Vienna,2017-01-03
2,6435253-canticle,2024-09-27
2,36564601-loving-storm,2023-12-16
2,23722.Nausica_of_the_Valley_of_the_Wind_Vol_5,2023-05-26
2,50877.The_Number_of_the_Beast,2016-12-26
2,587582.Queen_of_Sorcery,2018-03-05
2,14460.Kitty_Goes_to_Washington,2024-01-26
2,264446.The_Charmed_Sphere,2019-05-01
2,128642.The_Straw_Men,2023-05-24
2,3617118-core-of-evil,2019-04-25
2,50091.The_Complete_Robot,2017-10-02
2,13644052-origin,2019-02-16
2,10090.Mountain_of_Black_Glass,2018-11-15
2,22717015-beautiful-redemption,2016-04-30
2,133664.Academ_s_Fury,2015-01-09
2,35519101-rogue-protocol,2023-11-10
2,1949780.Cherry_Juice_Vol_01,2021-07-28
2,129216.Simple_Justice,2024-06-14
2,618196.Transformation,2015-01-12
2,43799605-the-call-to-serve,2018-05-24
2,27190613-and-i-darken,2020-01-01
2,3972.Olympos,2015-08-31
2,7094569-feed,2021-02-24
2,17131869-saga-vol-2,2018-10-08
2,4904977-the-stranger,2022-04-23
2,92855.First_King_of_Shannara,2022-01-26
2,18513555-sword-art-online,2019-05-08
2,13330370-the-last-policeman,2022-04-13
2,8712343-kiss-of-snow,2021-09-26
2,904896.The_Seventh_Dwarf,2022-03-23
3,23848002-born-of-betrayal,2024-04-29
3,30190.Goddess_of_Light,2018-12-18
3,28735.By_the_Sword,2021-11-11
3,2402971.The_Magician,2017-11-20
3,18052066-lamentation,2018-01-24
3,112075.The_Spring_of_the_Ram,2024-06-14
3,6285903-retribution-falls,2024-10-05
3,80760.Passion,2017-10-21
3,84146.Dark_Side_of_the_Moon,2020-12-19
3,187065.New_Spring,2024-07-31
3,6757498-katharine-the-almost-great-uses-her-common-cents,2020-04-29
3,216445.Dragon_and_Thief,2022-06-05
3,28760.Magic_s_Promise,2019-08-06
3,22875.The_One_Tree,2016-12-24
3,23367270-the-darkest-magic,2024-09-13
3,21459365-bang,2021-10-01
3,392786.Adrian_Mole,2017-01-30
3,462033.Maisie_Dobbs,2024-09-09
3,3733663-the-sharing-knife-beguilement-and-legacy,2019-12-02
3,491230.Courting_Catherine,2016-07-17
